timestamp,eye_fixation_duration_ms,eye_saccade_velocity,eye_blink_rate,mouse_movements_per_min,mouse_idle_time_sec,keyboard_strokes_per_min,keyboard_burst_pattern,tab_switches_per_min,scroll_speed_px_per_sec,time_on_task_min,focus_state
2025-11-23 16:09:23.688788,179.54293340854224,331.0663766726518,25.545559370863696,71,1.9478166696646744,24,0.17340756115922662,4,450.6170438907557,0.3704699333551142,0
2025-11-23 16:09:33.688788,347.4293195019337,244.37963135144327,12.735161070248253,30,11.605559502014604,41,0.5571128511059618,1,195.66728782723652,9.436076608919235,1
2025-11-23 16:09:43.688788,309.0469502645599,136.36133740765945,13.852945518878164,32,4.1148303670677,37,0.5584260842564146,4,280.20724219793107,9.084920531801544,1
2025-11-23 16:09:53.688788,368.0415279255783,207.76223954406163,12.337994816279558,22,4.980193253161491,40,0.6510872788437272,0,145.2473980697896,14.352378117354686,1
2025-11-23 16:10:03.688788,275.1115724137363,193.08198679571544,13.045310159447622,30,9.389604104814268,35,0.5202227418921969,1,217.75279465900084,9.519398744201697,1
2025-11-23 16:10:13.688788,124.6143583123369,361.4965685484566,37.02991921026182,66,2.818955408205348,20,0.13128723514793258,16,444.83244278860235,3.916436287859055,0
2025-11-23 16:10:23.688788,203.37968306809853,171.2333125585572,19.449957351115476,13,13.350421416683725,35,0.6999688775808088,1,250.90402342723658,15.065874930641483,1
2025-11-23 16:10:33.688788,724.3537195178245,93.08632770532817,5.692338757127953,3,57.257568858165065,155,0.8614479020019624,0,50.53307552044625,36.5508459088291,2
2025-11-23 16:10:43.688788,52.80080714786588,502.05161422943894,38.28238474476297,53,0.9003570072189117,25,0.2785616947295708,5,537.9834294490178,0.5107500166724902,0
2025-11-23 16:10:53.688788,388.1248002222092,312.93924877616223,18.041153820493186,30,11.954241081567154,58,0.5500702094071958,1,288.1115750447099,14.664222243560488,1
2025-11-23 16:11:03.688788,494.4654531644239,89.58432660692597,6.353658217346018,3,16.371194242026263,61,0.7682384627220683,0,78.55067791340367,49.50620486589667,2
2025-11-23 16:11:13.688788,172.20141204703705,545.0447158668453,28.83649921130327,57,1.1793675521914198,27,0.06854674431611141,18,411.3861219648737,5.150606225359451,0
2025-11-23 16:11:23.688788,148.0382303314058,561.406267762816,26.166637448225927,39,2.0108609485008433,6,0.07755756040471533,12,609.9501552524346,4.089152818736392,0
2025-11-23 16:11:33.688788,236.25091057644053,233.38677036107723,12.786498932236597,33,6.183286655657586,65,0.6519792676624903,2,172.06226283192703,10.42636372884791,1
2025-11-23 16:11:43.689903,550.0668532999017,92.73955546249698,9.426736782715171,2,45.5503583597653,92,0.8858903573487505,1,50.61538899696753,19.14561875181799,2
2025-11-23 16:11:53.689903,687.0603922316402,59.88495857606482,7.014894254332637,11,44.55137267271295,111,0.7714997480024847,0,85.52344626955164,38.17195765763316,2
2025-11-23 16:12:03.689903,175.6598181842046,507.1552138556132,27.644526573918636,52,2.938385483051153,10,0.033324807876364874,11,613.215525787606,4.128126613549475,0
2025-11-23 16:12:13.689903,691.1201098615211,155.10384332578627,10.93303505967837,11,28.75367698218942,88,0.8882372516933557,1,97.06472524707323,47.019016427972375,2
2025-11-23 16:12:23.689903,530.9584210565343,133.5736381896814,12.072897778062565,6,40.101575419269516,124,0.8665460196566425,1,77.05494949277455,29.996937877005056,2
2025-11-23 16:12:33.689903,562.3895165807929,137.24563551931223,7.419345967033646,3,41.45863492090639,75,0.8427484421963343,1,55.91790111643145,22.988451007785308,2
2025-11-23 16:12:43.689903,584.7186551205432,134.91958766677294,9.500640045634448,6,32.12167445886099,112,0.9599290557757731,0,38.40305476262093,41.66828740683379,2
2025-11-23 16:12:53.689903,343.3218358913335,165.96109579611328,15.026247532871052,35,11.940318334025227,55,0.48177462747901917,1,146.91164622484897,6.967861361834541,1
2025-11-23 16:13:03.689903,371.0831416425238,247.53609603367684,15.883610147301189,13,13.551321990602794,76,0.6158545552532687,0,281.858078830241,18.418235280882396,1
2025-11-23 16:13:13.689903,616.0405568478621,82.73891402468642,6.4182742204672865,9,37.47210713060796,115,0.8656153223582894,0,57.925650284265,35.766649944889245,2
2025-11-23 16:13:23.689903,355.73084901623497,258.72528684778797,18.218137262107966,20,4.841507812774608,48,0.6598105813300564,3,170.84252592292603,9.365350091166812,1
2025-11-23 16:13:33.689903,742.4844652586053,116.81722694699242,8.383889430011124,9,60.30146772004109,97,0.8319796817205786,1,48.633130839686146,54.10022368164765,2
2025-11-23 16:13:43.690781,347.0869563944431,195.13663973217564,18.605930390812023,20,14.61423694938227,63,0.7280195035273851,1,151.58176880359196,9.711324409517294,1
2025-11-23 16:13:53.690781,218.77152254417462,101.70343744744699,13.221130498075729,28,13.716750528810987,37,0.5163655740780303,4,170.62319376852338,16.530650192421362,1
2025-11-23 16:14:03.690781,274.2037363259796,158.88759746709349,11.38072277916506,34,10.79487515384806,35,0.6265258502190916,3,297.03956643152657,14.282318178169792,1
2025-11-23 16:14:13.690781,715.8290766846669,93.09863682443017,8.905138674681758,2,30.41072459647103,80,0.9652416038503497,0,40.4316977802325,31.899414466219046,2
2025-11-23 16:14:23.690781,637.4162404817067,65.66754571832507,5.384714358476246,7,28.17775353160976,62,0.9066506236228596,0,84.26506149084217,34.94966589889458,2
2025-11-23 16:14:33.690781,112.78914248584137,375.8727701910598,35.04336684205064,77,1.7577253073535146,23,0.07058367733611345,5,603.4722825971012,0.8842906903337306,0
2025-11-23 16:14:43.690781,146.19649651222497,377.23928852606355,38.73530819148258,62,0.03642028176884717,12,0.27612790899006073,9,468.38622078463,0.8226253835433611,0
2025-11-23 16:14:53.690781,740.3158151226454,108.60236224892239,5.893614810072453,4,31.109894199902858,65,0.8829235111429694,0,88.12854067621795,29.701233330082452,2
2025-11-23 16:15:03.690781,372.64082536142035,271.0571486975707,18.259357493481765,18,5.682152567555014,39,0.5117924617420928,4,93.33506307072953,11.164459491605038,1
2025-11-23 16:15:13.690781,396.11989506321237,107.42372010191406,18.123344447119,30,9.743807092954738,31,0.5648309526978058,3,111.98439665444704,18.120788152167094,1
2025-11-23 16:15:23.690781,334.6346520911825,250.70376224776248,20.685267238958847,34,7.047752973271911,44,0.5449658694297945,1,115.64224927117323,16.526209185936327,1
2025-11-23 16:15:33.690781,133.7410945476336,537.1545215710291,37.06156133636183,103,1.2497401384511246,21,0.233706446809838,14,818.6817194687686,0.7728916453455974,0
2025-11-23 16:15:43.690781,151.82436681173385,393.54211198980494,30.94906342461072,75,1.6065585182350828,16,0.2699786456602673,5,522.3534087820246,1.2023743473277504,0
2025-11-23 16:15:53.690781,293.28667665934535,225.8126825714572,20.573823487765182,14,8.998098780803078,75,0.5573817655843805,4,106.05043374721114,15.507671161656269,1
2025-11-23 16:16:03.690781,387.54192726945786,182.49398930202247,12.72871714188972,11,13.113655794129144,43,0.5324039519077253,4,167.0306762715223,9.823023769164537,1
2025-11-23 16:16:13.690781,454.4377038518695,102.88909592253431,12.944573087384883,3,21.406174291312425,64,1.0,1,82.50366144711188,49.636136472766324,2
2025-11-23 16:16:23.690781,217.8948308910743,226.71206935361255,11.58130970030495,17,6.274776814561868,84,0.5715027531857,0,171.12141074115348,5.837823019883468,1
2025-11-23 16:16:33.690781,501.6100057745273,57.450906405065766,5.057491987951304,6,52.32246243466274,132,0.7474183651000047,0,59.62500816863156,31.841695937884626,2
2025-11-23 16:16:43.690781,170.8314152122541,523.6078494140096,26.40206164185608,61,0.5161481311789002,3,0.007504843807113437,13,630.4911014583948,2.6595654469909134,0
2025-11-23 16:16:53.690781,145.47586717210578,471.54146051011776,39.640426007778565,81,0.6918786615778779,19,0.03906449594187421,12,638.3560996956077,4.059565776226882,0
2025-11-23 16:17:03.690781,502.4778248030884,52.7443441361468,9.311384793608507,8,21.209956636361458,142,0.8299338253062772,0,54.523265145218375,24.998892301322424,2
2025-11-23 16:17:13.690781,380.2605500361535,246.80029629536727,19.223808748616214,34,14.35877746596808,34,0.5855707257967446,1,168.98536564867024,5.865531668020212,1
2025-11-23 16:17:23.692273,372.08796140669415,308.2980759235713,13.981271329802594,36,14.367880909819387,46,0.6075710804354815,3,245.17779256821078,15.006247539783235,1
2025-11-23 16:17:33.692273,341.1346542526093,138.83296581879551,16.312918439843894,42,14.460543074731497,51,0.6500819026634667,1,178.82795258665766,20.42190098544793,1
2025-11-23 16:17:43.692273,297.50285366701627,215.2006905000216,17.19274812207203,20,9.423413286296995,40,0.5712275028845116,3,139.9351460369213,10.479872076568585,1
2025-11-23 16:17:53.692273,175.69423319659492,537.576056961253,25.31220148714229,77,1.2368766271566776,20,0.2030279328916982,9,436.2093119146982,1.650790618698262,0
2025-11-23 16:18:03.692273,293.1294481865318,255.9638931326685,15.500802199346097,20,11.336115013625362,57,0.6485917221255708,1,117.48942202234534,16.527251089809965,1
2025-11-23 16:18:13.692273,232.13518200929994,199.62350280055628,13.243219380366716,36,10.340974305874656,71,0.6694199963262607,3,268.40617258961,10.215010785002512,1
2025-11-23 16:18:23.692273,221.65540115791157,217.01376948316226,14.665168762298977,11,7.567819229740097,41,0.6150304742704372,4,209.67255605965244,18.458587988338166,1
2025-11-23 16:18:33.692273,703.7144722534077,118.58304081215003,9.08093291907014,7,25.198305536432507,77,0.8308572946962162,0,83.17858765307848,38.02703135919878,2
2025-11-23 16:18:43.692273,115.37562627855534,387.9682502178882,31.887987908929734,44,2.386459668777374,5,0.11788319800308227,5,597.1012052764318,1.6289268680018065,0
2025-11-23 16:18:53.692273,105.43211677608005,377.6082169577121,31.080590259370048,83,0.31702248296006313,12,0.1798526097235651,15,606.8879605612138,2.974157418979962,0
2025-11-23 16:19:03.692273,230.1547128380461,179.78558972567362,13.715080148050507,29,8.734011265626464,39,0.5253287357689607,2,151.05813609804488,12.296005564772427,1
2025-11-23 16:19:13.692273,441.4123677294264,85.28187856585508,5.999691587965234,5,36.186198838496374,100,0.8427185454086628,0,66.48183913853154,30.92271567491145,2
2025-11-23 16:19:23.692273,266.1754960708704,127.18657442126809,14.384487735778265,31,11.245386263554682,43,0.6320030211755776,2,157.01321554136675,11.686755892122367,1
2025-11-23 16:19:33.692273,599.4148863254236,146.90740399864936,6.242541093152293,12,32.22984693240586,104,0.8961474276214191,0,26.150612858683097,61.662067947875116,2
2025-11-23 16:19:43.692273,119.18787223571742,440.9130046613905,26.61369165827002,64,0.24652187545414378,20,0.2706778082013272,5,479.98252131917957,1.079032426236805,0
2025-11-23 16:19:53.692273,100.01684924711884,320.70881757925446,33.487354765651205,84,0.5327410195283683,8,0.0036271764798140936,9,686.7058325455779,1.5892260843671133,0
2025-11-23 16:20:03.693394,371.5001128383558,80.80959757747006,5.688800859774796,5,27.67416826739093,93,0.7222073139814266,0,58.532221804574306,32.6328835973456,2
2025-11-23 16:20:13.693394,345.705303797941,169.36048213831,15.819826177715521,27,11.416777412766825,48,0.6751761973423013,1,209.03242350151135,13.845061384476692,1
2025-11-23 16:20:23.693394,514.4100203703041,109.71356488833372,7.334539019516798,10,42.994057366268216,138,0.9024145860416075,1,105.24864286316932,28.51085206497348,2
2025-11-23 16:20:33.693394,472.59057714420106,67.13132171928964,8.625298015108157,1,15.267428073666693,80,0.8765210916188384,0,31.162396398047193,50.81598026562343,2
2025-11-23 16:20:43.693394,370.1363665562354,143.2571028091147,17.100997122989767,37,12.89543357711641,78,0.48064051880248815,4,279.8744049242834,15.391548174409637,1
2025-11-23 16:20:53.693394,356.7159883156673,230.92750085068624,16.663731795987196,25,10.573001405055127,46,0.532611483627477,1,296.59519033658574,9.25125272819553,1
2025-11-23 16:21:03.693394,568.2945123097827,139.77816722737194,4.9373520686581305,5,45.56698686413116,69,0.7459046567391222,0,86.46955539155647,26.09188669490076,2
2025-11-23 16:21:13.693394,327.1739662774497,207.20229624180052,19.10022814901831,22,5.88398443368955,33,0.5383871293399268,1,305.7973376960594,5.695551498858327,1
2025-11-23 16:21:23.693394,300.56074535204675,160.7158626373039,15.858488155233335,40,10.064562261865959,39,0.5466463579735011,1,142.6773375471669,9.92019016696017,1
2025-11-23 16:21:33.693394,96.4359156465721,350.97689738875624,27.346333733897136,48,0.21542257695736283,25,0.21367544654615905,10,563.418452086908,0.8871484113997572,0
2025-11-23 16:21:43.693394,252.9854738952543,211.62833336110378,11.825344675485638,16,6.69743555340104,35,0.5255412627977485,1,224.39097069959473,9.377294915696327,1
2025-11-23 16:21:53.693394,151.0680915405545,477.17749903467376,31.14198971436044,67,0.8018388868781433,4,0.08364790750178412,12,636.0157437261333,1.612543128708079,0
2025-11-23 16:22:03.693394,523.9904766905995,56.69506999172265,9.296598467335565,2,52.78645782805965,134,0.8939826677606943,0,28.102931253845608,20.150777012629803,2
2025-11-23 16:22:13.694385,545.0934090850375,84.40769836565954,5.366635604196218,9,14.346787006325853,90,0.8964601226072837,1,25.00006821572787,36.13986802394751,2
2025-11-23 16:22:23.694385,138.3613961470866,333.58738559831477,38.691291939041015,71,1.73485169881807,7,0.2179925501390507,10,391.2018203157319,2.853152714958737,0
2025-11-23 16:22:33.694385,637.7072684299608,63.90989906790725,4.622226945053226,13,53.31062779583106,107,0.7792495293290944,1,86.36342772978124,47.28074770514623,2
2025-11-23 16:22:43.694385,572.2081586697119,84.11189399516714,11.31289304090384,1,15.82515018385649,93,0.8085372406475668,0,33.960002481416694,42.595481726071014,2
2025-11-23 16:22:53.694385,76.07162020413026,388.4091828862178,41.31607055854848,58,1.1568620504561684,9,0.037580306810871426,12,509.4043453464524,3.589106055746553,0
2025-11-23 16:23:03.694385,354.01071909330153,257.6386053706365,13.248822180068952,27,14.480737430433063,35,0.5066115000991515,3,242.7142268991296,14.325530066933359,1
2025-11-23 16:23:13.694385,431.6903763393009,129.4533693783803,9.667453024202654,9,32.45639904127737,84,0.8100966150440774,0,36.28866645559467,39.56998388073699,2
2025-11-23 16:23:23.694385,248.2530783953307,178.94606000669583,15.79315508883073,23,4.079449301016927,68,0.548102644707305,3,227.53606495132212,6.810142119116146,1
2025-11-23 16:23:33.694385,525.7589927697064,72.61100198126832,9.587702810915706,7,38.005737471405354,66,0.8649249028182167,1,49.906045844547606,37.52433262871781,2
2025-11-23 16:23:43.695283,201.22499434283972,151.9875253676586,17.817529325525907,10,14.154845211570802,41,0.6475216360377273,0,182.05400761920714,18.94339676785611,1
2025-11-23 16:23:53.695283,202.07194294565483,219.51392519953518,16.112072649056042,23,12.539080156198942,46,0.6282844672482109,2,251.49858653975133,17.44695534609247,1
2025-11-23 16:24:03.695283,122.08248374663802,370.5813278638997,41.38441274158389,83,2.2207397642424773,1,0.28531715644254413,13,587.4426602562795,3.445787742795138,0
2025-11-23 16:24:13.695283,136.30951595039085,323.07150729404697,35.46593702581747,92,2.45390610121487,0,0.2885397619914519,18,437.596125608362,0.3775020998489355,0
2025-11-23 16:24:23.695283,138.4789370851503,376.120911907474,33.653567045270236,85,2.3431468150110284,9,0.1265498897449428,14,516.064201162326,3.4074521004018674,0
2025-11-23 16:24:33.695283,103.62062065361792,433.6564371802834,29.965589954009047,73,0.998407520789999,23,0.05686942029452059,15,560.0690292408624,3.150011793229267,0
2025-11-23 16:24:43.695283,516.8841093885711,98.03762111178645,11.253783666703946,9,60.81934671818294,101,0.8243247139286289,0,24.012511863668724,42.39756499624152,2
2025-11-23 16:24:53.695283,214.98322929561863,348.7297515619593,31.780333094203193,45,1.8316723576996934,19,0.1663019275263506,15,456.7916326735818,2.6686805277848156,0
2025-11-23 16:25:03.695283,217.79330095347726,131.92865749947893,12.569630258458368,38,4.657600484813876,32,0.6444931003781162,3,183.35005876774443,16.98929381147607,1
2025-11-23 16:25:13.696292,103.66623720920512,370.8507750520978,27.568803480731308,96,2.3549024647413246,24,0.21444567936086595,16,562.3553504456925,0.48033949670979503,0
2025-11-23 16:25:23.696292,325.82904594963975,137.83765130643374,16.107353434048274,13,9.110048119143016,60,0.6270422814994776,3,158.35075267371025,13.512403036368955,1
2025-11-23 16:25:33.696292,265.1943717746676,112.89737418477307,19.38174399304603,13,11.662444322175622,68,0.5855824761524628,3,128.00019533136017,13.64867449573939,1
2025-11-23 16:25:43.696292,711.3818625445965,105.32655399017177,7.777574893934808,7,45.777206358501765,121,0.9036919122783394,0,105.43377954143955,38.485757658103644,2
2025-11-23 16:25:53.696292,279.182743326514,277.2713000086043,19.045571562628844,19,11.233248539370525,60,0.6219634387615025,2,138.1177509912811,13.8413604892404,1
2025-11-23 16:26:03.696292,168.77613551856007,517.1939294593741,31.16938857412894,72,0.17505666673431647,25,0.08740542153885576,15,602.8413387590293,3.136186148853829,0
2025-11-23 16:26:13.696292,229.43174751716614,235.25567012444034,14.5449372892595,36,8.753103994893355,59,0.6784245667624,3,233.67620315129963,19.00689915779856,1
2025-11-23 16:26:23.696292,714.3554434765435,61.79173987756199,9.58191597730512,7,33.67498483574828,107,0.8795791094913352,0,36.41907917360153,29.338705280346293,2
2025-11-23 16:26:33.696292,316.6323693953619,131.8236192329328,13.207554972707298,29,13.524874013075742,68,0.537075715510566,0,245.9716500602044,18.6297941169782,1
2025-11-23 16:26:43.696292,249.62436763246,137.99165673516728,14.855709772969503,30,4.718264658156102,43,0.6262694792118906,2,256.23286950481315,18.35643904109586,1
2025-11-23 16:26:53.697387,571.1653322190832,149.97974044766372,10.807388144634263,13,46.76758373484259,136,0.8793893013601086,0,24.578780151771635,23.601338746690534,2
2025-11-23 16:27:03.697387,205.03346311820485,404.7176284216666,33.53150932552948,74,1.3213690903612887,20,0.049095956748554485,5,860.0378722531227,3.266127293461939,0
2025-11-23 16:27:13.697387,247.8214075293451,261.15689062927873,13.996886085877197,11,4.253986455335526,53,0.6843574853041487,2,177.80840423615328,9.635023383572081,1
2025-11-23 16:27:23.697387,61.77567627193403,557.9166348076121,23.984587763767045,81,2.385096355066721,24,0.060128457515104525,14,478.3939473378226,3.2304656739743183,0
2025-11-23 16:27:33.697387,405.45757749761407,167.35179736864094,13.826260954168951,24,14.284495076645236,83,0.5418783435083395,4,201.67772582662673,13.049967442080476,1
2025-11-23 16:27:43.697387,168.70349780538697,332.7592519918122,35.20642754940893,52,0.34308169561459195,17,0.007516058149273171,14,683.8205014984935,0.8188254357221294,0
2025-11-23 16:27:53.697387,341.0718131323278,241.7439923153352,13.063568171412065,12,3.2081741204966074,60,0.6707191395423548,3,210.60903179705176,6.343276012592394,1
2025-11-23 16:28:03.697387,326.8849144246702,243.7292575196873,17.420123888231803,12,5.272764131345755,31,0.5979722431371819,4,240.1838110125861,6.4891286598900315,1
2025-11-23 16:28:13.697387,537.4087233610165,77.43314387195215,8.296485072786659,9,29.93455362234954,65,0.8084508630831462,0,78.12191633499434,26.416862076055114,2
2025-11-23 16:28:23.697387,573.5267079285824,112.66800330267357,8.652159642164388,4,30.177126973656296,94,0.7029663884516266,0,34.860372117433755,51.67887060016233,2
2025-11-23 16:28:33.697387,378.96773432604255,250.09359397013418,18.251944356165865,39,4.343100046442258,38,0.6725753158257588,2,116.00483424373434,5.175404996319346,1
2025-11-23 16:28:43.697387,64.43906923626031,393.8911447926757,38.355099761067116,73,0.628994464226538,7,0.23967968926882324,8,514.7464875843623,0.8766267231203326,0
2025-11-23 16:28:53.697387,171.67410251870982,535.118104696045,26.24931119400156,44,0.19789990318853065,23,0.028920009563612657,4,691.5398531766725,0.27103383588546287,0
2025-11-23 16:29:03.697387,365.9144465964357,179.30370690987255,12.624427980700167,12,3.7094627305202748,41,0.5212513197850146,3,193.8434033260008,6.059055720490263,1
2025-11-23 16:29:13.697387,136.9953576839951,549.2915971892727,26.342410410540285,48,2.1265870935739275,0,0.2633824476894076,6,644.5631336058977,0.057646961215338355,0
2025-11-23 16:29:23.697387,340.1052832131474,234.61825629897336,12.817449271100514,29,12.866974177435567,52,0.6121486654045162,4,243.6764205730598,7.640155990876545,1
2025-11-23 16:29:33.697387,326.56525535104555,255.4033063590107,14.530275497916964,24,3.2262941547494317,70,0.6593836506526549,4,108.39396559887194,7.015270762535957,1
2025-11-23 16:29:43.698821,198.80200905284426,317.15600081047853,36.511223225486255,95,0.2996934431259914,18,0.09833172837311098,14,794.7003890115687,2.212120828294289,0
2025-11-23 16:29:53.698821,239.64794972629446,298.54659518826986,18.07379086643834,34,3.130793954282925,44,0.6209281681265356,2,181.9883378473026,16.720392243251283,1
2025-11-23 16:30:03.698821,133.73975615983446,302.1685504621002,25.747287280687306,75,2.7051048898211203,4,0.14071687278277792,5,423.2605035525561,3.974038657493041,0
2025-11-23 16:30:13.698821,306.4819806101884,154.40955252505856,18.634613656794244,32,4.202744139494645,33,0.516845828571248,3,119.1405236309146,5.934159081962234,1
2025-11-23 16:30:23.698821,433.6175336115356,117.77455610174682,5.716952166781595,7,19.648277166050146,137,0.7310490120677228,0,93.19320873326747,23.718551500379352,2
2025-11-23 16:30:33.698821,296.8535780855459,187.5095684026608,21.309224340927468,10,7.544891272681632,36,0.5578106241097271,2,231.47853815099975,18.64004664957175,1
2025-11-23 16:30:43.698821,501.1024126175667,114.37595797713495,12.807807824533707,6,59.64975240009186,70,0.8221675644449227,1,38.38575017605508,28.40849815604227,2
2025-11-23 16:30:53.698821,126.83607851476144,347.5851233585093,35.790797767074686,90,0.6101820855579495,24,0.15528144985024595,6,605.6607648082017,1.6348306568876914,0
2025-11-23 16:31:03.698821,379.56458521178297,150.610461703552,8.81994802380652,11,19.298558089466397,67,0.9671939399926716,0,94.81005769685298,29.41696859295262,2
2025-11-23 16:31:13.698821,313.5138107096988,150.30004003536547,11.968476589008434,10,4.681564452681326,41,0.5471431884364987,3,130.45836110558375,5.085271724251932,1
2025-11-23 16:31:23.698821,353.96006670031676,289.57509085352797,13.91840186858599,31,7.897868869186559,69,0.6424606154927238,2,191.09431977215158,19.658299482668344,1
2025-11-23 16:31:33.698821,516.8323051004278,88.43267279501273,6.618008523492919,15,18.86269001323357,75,0.750615080940367,0,80.61729599207386,54.22015246839137,2
2025-11-23 16:31:43.698821,317.75111859752394,252.08192297910162,15.892081102518748,12,9.611703378205037,46,0.5907371943179754,2,149.19033680479194,7.190512517768137,1
2025-11-23 16:31:53.698821,434.9120817858333,70.06871450324621,10.375117732225453,12,44.554125603457436,55,0.8626812290582306,1,59.99342349377518,51.98602263654161,2
2025-11-23 16:32:03.698821,703.1428114906253,129.19536940912963,5.820136710867298,9,50.75459305874743,85,0.7859801302299231,1,89.8964089956009,54.555062877935285,2
2025-11-23 16:32:13.698821,457.5132927354166,107.65921441049855,6.107399538292388,7,54.34084330752452,92,0.9173294388542703,1,94.5907861917469,51.40526106988768,2
2025-11-23 16:32:23.699948,160.41714761062642,618.0638965905953,36.95469405740333,76,0.9462566883172232,11,0.2266322414937517,17,398.8955939723991,0.4217317534830807,0
2025-11-23 16:32:33.699948,163.11573550911768,560.1155471906541,28.234944679744782,105,2.7966107695423004,11,0.08803420539271353,6,537.4882773272019,0.19341153307943773,0
2025-11-23 16:32:43.699948,383.5187647144367,169.33535821218211,15.745410970160961,36,6.520480654589667,37,0.5880891825934038,2,161.64436965302653,15.46054620290493,1
2025-11-23 16:32:53.699948,117.59237000441995,468.2699588880492,24.282252065130756,51,0.35102402740618693,11,0.02687821653313851,17,728.3250818386053,4.204627762685103,0
2025-11-23 16:33:03.699948,131.05447734760742,472.050945396229,29.638787919055062,90,2.100580404744039,5,0.18440701048379263,11,649.8279191965098,2.0952861937218166,0
2025-11-23 16:33:13.699948,300.7704467777661,219.25566834295267,17.351008329363257,14,12.383224136437834,31,0.6465569246562822,1,236.2200017261659,14.788978686845432,1
2025-11-23 16:33:23.699948,674.7414699364098,132.8451970338804,9.538362870370682,2,19.504431785966695,135,0.7444528288570347,0,72.80118397472641,41.65349468384194,2
2025-11-23 16:33:33.699948,104.71540695456027,290.5695676849778,23.81804893713435,46,0.9462210969541951,5,0.17688474235065643,20,651.2605236781726,3.0503228206690243,0
2025-11-23 16:33:43.700835,293.2890103755973,100.89549693534913,12.342714515711233,38,14.671857969483506,69,0.6588623855275983,1,142.52362603066493,19.153811596633172,1
2025-11-23 16:33:53.700835,261.0820887224137,307.0523637815294,16.44949393621863,18,11.153654514817715,77,0.5447742838221479,2,172.92823366374495,14.590172310315717,1
2025-11-23 16:34:03.700835,510.34591370564647,140.96392621031114,5.508621462069739,11,42.4885211240183,63,0.8182022077120161,1,68.05404895527369,56.499875268181164,2
2025-11-23 16:34:13.700835,87.47214513188173,549.5633373296695,26.886345401416488,73,1.5297373235120986,22,0.08272876267276685,8,565.4951518675609,1.2122678169068564,0
2025-11-23 16:34:23.700835,322.84199240841184,150.02014609711048,13.403639641967894,22,8.167120244421376,64,0.5820730199993693,3,173.64064392931368,6.417378904593756,1
2025-11-23 16:34:33.700835,201.44052203482488,147.50148898174893,16.183842025918732,19,6.145737350591091,71,0.569590008087883,3,131.49872387340008,5.209103142385619,1
2025-11-23 16:34:43.700835,90.08797516206761,566.8955785452324,26.17137447813263,40,1.4792086595396792,27,0.03290040616932301,12,569.8058969408664,4.012998165878353,0
2025-11-23 16:34:53.701831,723.2756079281664,123.85742356733904,11.020521699653095,8,41.85706451430287,104,0.7972694903681995,0,89.09392017930901,24.234191284114047,2
2025-11-23 16:35:03.701831,257.2115723963746,293.3389360207625,13.36155827216834,33,11.930828755732389,45,0.6251806462338269,1,216.53730759032206,20.911891682951538,1
2025-11-23 16:35:13.701831,521.8819035095977,70.47931229256261,9.685556819977398,9,58.95500040523348,83,0.9486076097115855,0,85.32516779708794,24.672203076231224,2
2025-11-23 16:35:23.701831,404.1325195775302,248.9607451119677,14.074754342357718,29,9.558572605622672,46,0.5900710131217833,1,217.4655387502478,10.125273989168381,1
2025-11-23 16:35:33.701831,57.03872520676334,483.3823982413383,30.44402351010028,86,1.0960384607098441,22,0.2555510606609821,15,760.9808333209731,3.8943934953565726,0
2025-11-23 16:35:43.701831,280.33816045922407,304.343923083227,14.450710467169253,36,5.616580224246545,38,0.669882786093955,0,278.15582707257755,7.793763727474971,1
2025-11-23 16:35:53.701831,68.57844955380152,419.58067018114497,32.79604861769161,77,0.48709416230668034,0,0.07457479293282122,17,603.9980276596369,2.9082239150972415,0
2025-11-23 16:36:03.701831,275.00984426397173,205.78331289512445,15.66191002624798,9,12.298841459864622,59,0.5721248127462363,1,203.4369411267383,14.267229387798684,1
2025-11-23 16:36:13.701831,114.9473165358461,473.1688616549099,30.012701177261604,45,1.0027234544433576,7,0.016890028982255362,13,694.4159748187288,4.123680214217,0
2025-11-23 16:36:23.701831,103.13322735834865,428.59927372029756,37.36218663416555,100,0.9248583785039081,19,0.12397594984680647,10,580.7576595675196,4.564893111173596,0
2025-11-23 16:36:33.701831,672.5103167451783,132.4092511570565,7.203603434236533,4,56.62999840317875,120,0.8242322953548779,0,67.84835321565744,56.90602816931551,2
2025-11-23 16:36:43.701831,184.68104936033478,523.3920678683138,41.80565892213952,67,0.9023147265757939,15,0.06766830879058375,6,460.0948914722565,2.094868955533796,0
2025-11-23 16:36:53.702830,67.5995255481929,359.4070056075806,28.79641217005336,42,2.3933971656806,10,0.1271941439389614,11,494.04638060526054,2.57930330586374,0
2025-11-23 16:37:03.702830,208.93551137335626,172.88498233626174,18.976908048269372,27,8.395698227945356,69,0.5941956964724435,2,223.38302625683406,9.56283387735138,1
2025-11-23 16:37:13.702830,344.9988435851757,213.7210491194618,15.912749518905654,33,12.383053699099877,60,0.6635767698244565,2,187.6383774465266,16.251989510513624,1
2025-11-23 16:37:23.702830,192.6886447702714,215.6955199442614,18.089922952873348,18,9.896234133734605,53,0.5540965563202086,1,135.94900488021884,14.252520885835796,1
2025-11-23 16:37:33.702830,557.4140246871232,108.88778134223715,11.022701126363886,7,45.232447833922265,97,0.7841466199317537,0,64.41520623117492,53.176169746776985,2
